#symbol	Hepg2_with_UO126_reps_1&2_100ng	3ng15cycles	3ng20cycles	3ng30cycles	6ng15cycles	6ng20cycles	6ng30cycles	10ng15cycles	10ng20cycles	10ng30cycles	3ng15cycles_rep_2	3ng20cycles_rep_2	3ng30cycles_rep_2	6ng15cycles_rep_2	6ng20cycles_rep_2	6ng30cycles_rep_2	10ng15cycles_rep_2	10ng20cycles_rep_2	10ng30cycles_rep_2
hsa-miR-4716-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4716-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4717-3p	0.00	0.00	0.00	0.00	2.38	1.64	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	2.95	0.00	0.00	0.00	1.00
hsa-miR-4717-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4718	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4719	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4720-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4720-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4721	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.53	0.00	11.70	0.00	0.00	0.00	2.79	2.69	0.00	0.00
hsa-miR-4722-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4722-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4723-3p	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.77	0.00	0.00	0.00	2.79	0.00	0.00	0.00
hsa-miR-4723-5p	0.31	0.00	4.31	1.92	2.38	1.64	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.50
hsa-miR-4724-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4724-5p	1.23	0.00	0.00	0.00	2.38	3.27	0.00	5.18	0.00	1.58	7.90	0.00	1.82	0.00	0.00	0.93	0.00	0.00	0.50
hsa-miR-4725-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4725-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4726-3p	0.00	0.00	4.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4726-5p	1.23	0.00	0.00	0.00	0.00	0.00	2.12	0.00	1.52	4.73	7.90	2.92	0.00	0.00	0.00	2.79	2.69	2.58	3.00
hsa-miR-4727-3p	0.92	0.00	4.31	0.00	0.00	6.55	0.00	0.00	1.52	2.63	0.00	2.92	14.53	8.43	0.00	1.86	2.69	0.86	1.50
hsa-miR-4727-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4728-3p	0.92	0.00	0.00	3.83	0.00	4.91	1.06	1.73	1.52	1.58	11.85	0.00	1.82	2.81	0.00	1.86	5.38	0.00	0.50
hsa-miR-4728-5p	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	7.90	0.00	0.00	0.00	0.00	0.93	0.00	0.00	1.50
hsa-miR-4729	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00
hsa-miR-4730	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4731-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4731-5p	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4732-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4732-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4733-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4733-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50
hsa-miR-4734	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4735-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4735-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4736	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4737	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4738-3p	0.31	0.00	0.00	0.00	4.77	0.00	1.06	1.73	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.86	0.00
hsa-miR-4738-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4739	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.95	0.00	0.00	0.86	0.00
hsa-miR-4740-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4740-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4741	0.31	0.00	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50
hsa-miR-4742-3p	0.31	0.00	2.16	0.96	2.38	0.00	2.12	3.45	0.00	5.25	0.00	0.00	5.45	2.81	1.48	0.93	0.00	0.86	2.00
hsa-miR-4742-5p	0.00	0.00	4.31	0.00	0.00	0.00	1.06	0.00	1.52	0.53	0.00	0.00	0.00	2.81	0.00	0.00	2.69	2.58	1.50
hsa-miR-4743-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4743-5p	0.92	0.00	0.00	0.00	0.00	0.00	0.00	1.73	0.00	1.05	0.00	0.00	5.45	5.62	0.00	0.00	0.00	0.86	0.00
hsa-miR-4744	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.00
hsa-miR-4745-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.00
hsa-miR-4745-5p	4.92	6.40	32.34	22.98	0.00	9.82	6.37	5.18	10.61	6.83	15.81	17.55	12.72	2.81	10.33	3.72	5.38	6.03	10.51
hsa-miR-4746-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4746-5p	34.74	38.37	36.65	31.60	30.98	34.36	27.60	41.44	30.32	26.27	47.42	29.25	30.89	33.71	25.08	24.19	13.46	25.82	22.53
hsa-miR-4747-3p	0.31	6.40	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00
hsa-miR-4747-5p	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4748	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4749-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4749-5p	0.31	0.00	0.00	4.79	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4750-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4750-5p	0.00	6.40	0.00	6.70	0.00	3.27	1.06	0.00	0.00	0.00	0.00	0.00	3.63	8.43	1.48	0.00	5.38	0.86	0.00
hsa-miR-4751	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4752	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4753-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4753-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4754	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	0.53	0.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00
hsa-miR-4755-3p	0.61	6.40	0.00	0.00	2.38	0.00	1.06	5.18	0.00	1.58	0.00	0.00	0.00	0.00	1.48	3.72	2.69	1.72	2.50
hsa-miR-4755-5p	0.61	12.79	8.62	7.66	7.15	9.82	0.00	5.18	1.52	2.10	0.00	2.92	1.82	0.00	0.00	4.65	0.00	1.72	6.51
hsa-miR-4756-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4756-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4757-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4757-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4758-3p	0.00	0.00	2.16	0.00	2.38	4.91	0.00	0.00	1.52	0.00	3.95	0.00	1.82	0.00	0.00	1.86	0.00	0.86	2.00
hsa-miR-4758-5p	0.31	0.00	2.16	0.00	0.00	0.00	1.06	0.00	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4759	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4760-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4760-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4761-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4761-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4762-3p	2.46	0.00	0.00	0.00	0.00	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.93	0.00	1.72	0.50
hsa-miR-4762-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4763-3p	0.00	0.00	0.00	2.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4763-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4764-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4764-5p	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
hsa-miR-4765	0.31	0.00	0.00	0.00	0.00	0.00	1.06	5.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	0.00
hsa-miR-4766-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4766-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4767	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4768-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4768-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4769-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4769-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4770	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4771	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4772-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4772-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4773	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4774-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4774-5p	0.00	0.00	0.00	0.96	0.00	0.00	0.00	0.00	0.00	0.53	0.00	2.92	0.00	0.00	0.00	0.00	0.00	0.86	0.00
hsa-miR-4775	0.61	0.00	4.31	2.87	2.38	1.64	1.06	1.73	1.52	8.41	7.90	5.85	0.00	2.81	1.48	6.51	13.46	3.44	0.00
hsa-miR-4776-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4776-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4777-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4777-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4778-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4778-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4779	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.73	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.93	2.69	0.00	0.00
hsa-miR-4780	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4781-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4781-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4782-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4782-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	1.00
hsa-miR-4783-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4783-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4784	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4785	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4786-3p	0.00	0.00	0.00	0.00	0.00	3.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4786-5p	1.54	12.79	2.16	1.92	0.00	4.91	2.12	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	3.00
hsa-miR-4787-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.00
hsa-miR-4787-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4788	0.00	0.00	0.00	0.00	4.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.69	0.86	0.00
hsa-miR-4789-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4789-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4790-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4790-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4791	3287.61	4252.95	4966.90	11247.72	5006.16	7034.62	10854.33	3657.46	5312.13	11136.72	4318.91	5325.85	11904.16	3797.67	4522.51	7067.55	4522.63	6103.51	12532.11
hsa-miR-4792	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4793-3p	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.52	0.00	0.00	0.00	0.00	0.00	0.00	1.86	2.69	0.00	0.00
hsa-miR-4793-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4794	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4795-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4795-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4796-3p	0.92	0.00	2.16	0.00	0.00	0.00	0.00	1.73	0.00	1.58	0.00	2.92	1.82	0.00	4.43	2.79	0.00	0.00	0.50
hsa-miR-4796-5p	4.92	6.40	2.16	1.92	9.53	0.00	0.00	0.00	0.00	3.15	0.00	0.00	1.82	0.00	7.38	0.93	5.38	5.16	2.00
hsa-miR-4797-3p	1.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.58	0.00
hsa-miR-4797-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.82	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4798-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4798-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.00
hsa-miR-4799-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4799-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4800-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4800-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4801	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4802-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4802-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4803	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4804-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4804-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.81	1.48	0.00	0.00	0.00	1.50
hsa-miR-483-3p	301.00	850.59	674.76	749.85	624.28	607.08	593.46	575.04	610.96	534.90	1039.23	836.46	924.79	707.85	591.69	581.60	882.99	746.26	658.40
hsa-miR-483-5p	506.07	4527.95	4397.77	3645.81	3285.81	2655.78	1996.97	2053.22	1794.96	1615.73	4563.90	4565.44	3212.23	2513.99	2354.95	1932.76	2226.32	1938.39	2056.81
hsa-miR-484	90.08	543.61	487.20	587.05	381.24	379.63	531.89	367.82	442.68	523.34	549.25	555.69	734.02	415.72	520.86	590.90	484.57	455.33	511.70
hsa-miR-485-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00
hsa-miR-485-5p	0.00	0.00	0.00	0.96	4.77	0.00	0.00	0.00	1.52	1.05	3.95	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1.50
hsa-miR-486-3p	0.31	0.00	0.00	0.00	2.38	1.64	0.00	0.00	0.00	1.05	0.00	0.00	0.00	0.00	0.00	3.72	0.00	1.72	1.00
hsa-miR-486-5p	1.84	0.00	2.16	1.92	4.77	6.55	4.25	0.00	3.03	4.73	0.00	0.00	5.45	2.81	4.43	7.44	2.69	5.16	5.01
hsa-miR-487a-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-487a-5p	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
