#symbol	"Hepg2_with_UO126_reps_1&2_100ng"	"3ng15cycles"	"3ng20cycles"	"3ng30cycles"	"6ng15cycles"	"6ng20cycles"	"6ng30cycles"	"10ng15cycles"	"10ng20cycles"	"10ng30cycles"	"3ng15cycles_rep_2"	"3ng20cycles_rep_2"	"3ng30cycles_rep_2"	"6ng15cycles_rep_2"	"6ng20cycles_rep_2"	"6ng30cycles_rep_2"	"10ng15cycles_rep_2"	"10ng20cycles_rep_2"	"10ng30cycles_rep_2"
hsa-miR-548as-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-548at-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548at-5p	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3
hsa-miR-548au-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548av-3p	2	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
hsa-miR-548av-5p,hsa-miR-548k	15	1	5	17	4	13	8	5	8	34	3	5	3	4	6	33	5	12	39
hsa-miR-548aw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ax	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-548ay-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-548az-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548az-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-548b-3p	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548bb-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548bb-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548e-3p	39	2	1	6	6	4	12	8	11	27	5	6	4	3	6	9	7	9	13
hsa-miR-548e-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548f-3p	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3
hsa-miR-548f-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548g-3p	1	0	1	0	2	1	0	0	1	2	0	1	0	0	0	1	0	0	1
hsa-miR-548g-5p,hsa-miR-548x-5p,hsa-miR-548aj-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548h-3p,hsa-miR-548z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-548h-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-548i	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-548j-3p	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548l	9	2	2	2	2	1	5	3	4	12	3	2	1	1	1	7	1	5	8
hsa-miR-548m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548n	3	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	2	3	1
hsa-miR-548o-3p	364	7	22	57	32	38	46	42	32	122	16	17	37	19	36	73	29	85	131
hsa-miR-548p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548q	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-548t-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548u	20	4	3	10	3	4	5	6	9	10	3	1	6	3	8	10	5	7	18
hsa-miR-548v	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-549a	88	2	11	44	8	20	15	11	11	52	9	6	13	7	27	34	3	41	58
hsa-miR-550a-3-5p,hsa-miR-550a-5p	47	4	18	25	17	25	15	17	23	61	11	16	12	8	23	40	10	33	64
hsa-miR-550a-3p	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0
hsa-miR-550b-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-550b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-551a	22	0	1	9	3	3	11	4	1	24	2	6	8	5	9	19	7	16	32
hsa-miR-551b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-551b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-552-3p	126	11	17	24	12	34	16	21	16	66	10	11	7	17	14	9	11	42	45
hsa-miR-552-5p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-556-3p	4	0	0	2	2	3	0	1	1	5	0	2	0	0	1	1	1	0	1
hsa-miR-556-5p	12	1	0	3	0	0	4	1	3	10	0	0	1	2	2	6	7	6	5
hsa-miR-557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5571-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5571-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5579-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5579-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5580-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5580-5p	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
hsa-miR-5581-3p	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
hsa-miR-5581-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5582-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5582-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5583-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5583-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5584-3p	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5584-5p	3	0	0	3	4	2	1	1	1	1	0	0	1	1	3	1	1	4	8
hsa-miR-5585-3p	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-5585-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5586-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5586-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5587-3p	1	0	0	0	2	0	1	0	1	4	0	0	0	0	1	2	1	2	0
hsa-miR-5587-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-5588-3p	0	0	0	0	0	0	1	2	0	3	1	0	2	0	1	5	0	0	0
hsa-miR-5588-5p	7	1	3	10	1	1	9	3	5	6	0	5	2	2	9	6	0	7	6
hsa-miR-5589-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5589-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5590-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5590-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5591-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5591-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-561-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-561-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5681a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5681b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5683	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
hsa-miR-5684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5690	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-5691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5692a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5692b,hsa-miR-5692c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5696	0	0	0	0	0	3	2	3	1	0	0	1	0	0	4	0	0	1	5
hsa-miR-5697	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5699-3p	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0
hsa-miR-5699-5p	3	0	4	0	0	0	0	0	0	1	0	0	2	1	2	2	0	1	4
hsa-miR-570-3p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-570-5p,hsa-miR-548ai	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-5700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5701	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-5702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5706	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-574-3p	278	25	53	108	50	79	83	71	75	181	41	34	55	47	65	122	52	169	174
hsa-miR-574-5p	1135	429	1332	1966	766	1196	1409	869	1016	2219	600	986	1058	683	1296	1210	512	1738	3009
hsa-miR-575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-576-3p	125	4	16	40	32	48	43	30	28	83	8	12	21	12	32	52	16	48	76
hsa-miR-576-5p	52	1	4	10	9	5	10	8	8	16	2	4	10	5	3	17	3	39	35
hsa-miR-577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-578	40	1	2	11	5	6	5	3	3	9	1	5	9	0	4	4	1	6	6
hsa-miR-5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-579-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-579-5p	6	0	4	0	2	1	0	0	2	5	0	3	2	1	3	7	3	2	10
hsa-miR-580-3p	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-580-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-581	4	0	0	0	0	0	2	1	1	0	1	0	0	0	1	1	0	0	2
hsa-miR-582-3p	1312	20	82	157	65	94	151	98	126	236	34	64	96	51	110	123	48	181	291
hsa-miR-582-5p	1	1	0	4	0	0	2	1	2	4	0	0	0	1	0	2	2	3	3
hsa-miR-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-584-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-584-5p	70	9	23	39	24	19	34	23	29	58	3	21	11	9	24	33	12	42	75
hsa-miR-585-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-585-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-589-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-589-5p	555	13	34	54	41	50	78	52	55	139	24	16	24	24	62	57	28	112	140
hsa-miR-590-3p	10	3	3	8	3	4	8	3	10	22	2	7	9	1	12	14	2	10	19
hsa-miR-590-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-592	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-593-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-593-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-597-3p	5	0	2	1	1	6	5	2	0	1	0	4	5	0	2	12	0	2	6
hsa-miR-597-5p	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0
hsa-miR-598-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-598-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-605-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-605-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-607	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6073	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6087	0	0	1	5	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0
hsa-miR-6088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-6090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-610	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6128	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
hsa-miR-6129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-615-3p	9	0	4	5	1	1	7	3	6	3	0	1	5	1	3	12	3	4	4
hsa-miR-615-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-616-3p	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0
hsa-miR-616-5p	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	1
hsa-miR-6165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-618	67	12	20	59	22	25	39	30	25	104	14	29	34	15	31	69	17	60	123
hsa-miR-619-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-619-5p	12	2	1	5	3	4	4	2	3	19	1	2	8	1	0	8	1	10	12
hsa-miR-620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-624-3p	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-624-5p	1	0	0	0	2	0	5	0	1	3	0	0	5	0	1	1	2	1	4
hsa-miR-625-3p	282	32	68	172	41	100	104	83	73	218	31	42	62	43	80	164	41	144	227
hsa-miR-625-5p	1	1	2	11	3	0	0	0	0	8	0	4	0	0	2	12	2	6	7
hsa-miR-626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-627-3p	1	0	2	1	0	0	1	2	0	2	0	1	0	1	1	0	4	1	0
hsa-miR-627-5p	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-628-3p	12	3	18	19	10	15	27	22	14	56	7	12	27	10	28	32	15	41	65
hsa-miR-628-5p	12	0	0	6	1	0	3	6	2	13	0	4	5	2	3	5	4	9	11
hsa-miR-629-3p	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	4	0	0	1
hsa-miR-629-5p	1392	81	275	677	219	364	517	267	407	1070	130	144	288	199	396	662	167	609	1215
hsa-miR-630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-636	1	0	0	3	1	0	0	1	3	2	0	0	1	0	0	0	1	1	0
hsa-miR-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-641	16	4	12	6	4	6	15	13	8	27	5	1	8	3	11	17	7	5	20
hsa-miR-642a-3p,hsa-miR-642b-3p	0	0	0	0	2	1	1	0	2	1	0	0	1	0	1	2	1	2	9
hsa-miR-642a-5p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-644a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6499-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6499-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6500-3p	9	1	1	3	2	1	12	4	6	9	0	4	5	3	5	10	3	10	10
hsa-miR-6500-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6501-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6501-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-6502-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6502-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6503-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6503-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6504-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6504-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
